,sp_name,sp_artist,sp_url,year,popularity,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,bbd
2160,Wistful And Blue,Annette Hanshaw,https://open.spotify.com/track/0YSitChpWfenLVM55blp3N,1995,3,0.996,https://api.spotify.com/v1/audio-analysis/0YSitChpWfenLVM55blp3N,0.562,168455,0.0553,0YSitChpWfenLVM55blp3N,0.727,10,0.156,-24.221,1,0.265,162.96200000000002,4,https://api.spotify.com/v1/tracks/0YSitChpWfenLVM55blp3N,audio_features,spotify:track:0YSitChpWfenLVM55blp3N,0.7929999999999999,0
2161,Can You Tell Me,üNN,https://open.spotify.com/track/2NsluTlMhF6x0PekWvAB4o,2006,2,0.107,https://api.spotify.com/v1/audio-analysis/2NsluTlMhF6x0PekWvAB4o,0.528,336973,0.961,2NsluTlMhF6x0PekWvAB4o,0.917,10,0.0989,-8.64,0,0.0653,103.57700000000001,4,https://api.spotify.com/v1/tracks/2NsluTlMhF6x0PekWvAB4o,audio_features,spotify:track:2NsluTlMhF6x0PekWvAB4o,0.917,0
2162,Taught to be Proud,Tea Leaf Green,https://open.spotify.com/track/3X87NYsVsJFdUvgs4TfV6v,2005,6,0.00603,https://api.spotify.com/v1/audio-analysis/3X87NYsVsJFdUvgs4TfV6v,0.318,450240,0.884,3X87NYsVsJFdUvgs4TfV6v,0.00020899999999999998,2,0.787,-7.05,1,0.0564,100.572,4,https://api.spotify.com/v1/tracks/3X87NYsVsJFdUvgs4TfV6v,audio_features,spotify:track:3X87NYsVsJFdUvgs4TfV6v,0.48100000000000004,0
2163,Die Wurzel,D-Flame,https://open.spotify.com/track/0Mnq1W3OC01oHU2Kbi3kTr,2002,3,0.12300000000000001,https://api.spotify.com/v1/audio-analysis/0Mnq1W3OC01oHU2Kbi3kTr,0.67,261147,0.973,0Mnq1W3OC01oHU2Kbi3kTr,0.0,2,0.138,-5.638999999999999,1,0.132,175.99200000000002,4,https://api.spotify.com/v1/tracks/0Mnq1W3OC01oHU2Kbi3kTr,audio_features,spotify:track:0Mnq1W3OC01oHU2Kbi3kTr,0.871,0
2164,In The Shelter Of His Arms,The Oak Ridge Boys,https://open.spotify.com/track/2hjxqQWk3Qgy5WaJCd8CGT,1990,0,0.9490000000000001,https://api.spotify.com/v1/audio-analysis/2hjxqQWk3Qgy5WaJCd8CGT,0.209,166947,0.256,2hjxqQWk3Qgy5WaJCd8CGT,1.87e-06,7,0.163,-7.992000000000001,1,0.0306,189.583,3,https://api.spotify.com/v1/tracks/2hjxqQWk3Qgy5WaJCd8CGT,audio_features,spotify:track:2hjxqQWk3Qgy5WaJCd8CGT,0.233,0
2165,Kiebyś Ty…,Zakopower,https://open.spotify.com/track/5EWD3Y5mFMzFwfY8AxT5py,2005,18,0.168,https://api.spotify.com/v1/audio-analysis/5EWD3Y5mFMzFwfY8AxT5py,0.71,217587,0.907,5EWD3Y5mFMzFwfY8AxT5py,3.36e-06,2,0.134,-3.3339999999999996,1,0.0489,128.07299999999998,4,https://api.spotify.com/v1/tracks/5EWD3Y5mFMzFwfY8AxT5py,audio_features,spotify:track:5EWD3Y5mFMzFwfY8AxT5py,0.8220000000000001,0
2166,Wait And See,The Lilac Time,https://open.spotify.com/track/60Snb6CLPxJrfRnikU6DfG,2006,0,0.00312,https://api.spotify.com/v1/audio-analysis/60Snb6CLPxJrfRnikU6DfG,0.629,238333,0.49700000000000005,60Snb6CLPxJrfRnikU6DfG,0.0866,9,0.13,-14.36,1,0.0373,98.09100000000001,4,https://api.spotify.com/v1/tracks/60Snb6CLPxJrfRnikU6DfG,audio_features,spotify:track:60Snb6CLPxJrfRnikU6DfG,0.381,0
2167,State Of Emergency,Pillar,https://open.spotify.com/track/1rfnAPOQ1zHMpDdz6p7Oj5,2008,27,3.13e-05,https://api.spotify.com/v1/audio-analysis/1rfnAPOQ1zHMpDdz6p7Oj5,0.556,286107,0.971,1rfnAPOQ1zHMpDdz6p7Oj5,0.000949,0,0.377,-2.101,0,0.0877,117.99700000000001,4,https://api.spotify.com/v1/tracks/1rfnAPOQ1zHMpDdz6p7Oj5,audio_features,spotify:track:1rfnAPOQ1zHMpDdz6p7Oj5,0.304,0
2168,Cruising - Darren Styles Remix,Nalin & Kane,https://open.spotify.com/track/25bbzflQFSbiV28R9IUhix,2003,35,0.0123,https://api.spotify.com/v1/audio-analysis/25bbzflQFSbiV28R9IUhix,0.544,325480,0.9359999999999999,25bbzflQFSbiV28R9IUhix,0.0215,2,0.0622,-4.816,0,0.0676,169.983,4,https://api.spotify.com/v1/tracks/25bbzflQFSbiV28R9IUhix,audio_features,spotify:track:25bbzflQFSbiV28R9IUhix,0.272,0
2169,Ituri,Kante,https://open.spotify.com/track/4hy2vJwYHwl4oLPZUmmRvR,2001,8,0.0128,https://api.spotify.com/v1/audio-analysis/4hy2vJwYHwl4oLPZUmmRvR,0.46,470200,0.759,4hy2vJwYHwl4oLPZUmmRvR,0.7829999999999999,2,0.258,-8.343,1,0.0242,90.208,3,https://api.spotify.com/v1/tracks/4hy2vJwYHwl4oLPZUmmRvR,audio_features,spotify:track:4hy2vJwYHwl4oLPZUmmRvR,0.618,0
2170,Red Flag,The Suicide Machines,https://open.spotify.com/track/5uewColoYKVUowelkFPGlv,2005,21,0.00704,https://api.spotify.com/v1/audio-analysis/5uewColoYKVUowelkFPGlv,0.41700000000000004,138400,0.987,5uewColoYKVUowelkFPGlv,0.0,9,0.231,-2.377,1,0.17800000000000002,182.36700000000002,4,https://api.spotify.com/v1/tracks/5uewColoYKVUowelkFPGlv,audio_features,spotify:track:5uewColoYKVUowelkFPGlv,0.312,0
2171,Eight,4hero,https://open.spotify.com/track/4B0ykOcT0PRjeVZDMPFsLB,2001,5,0.0006360000000000001,https://api.spotify.com/v1/audio-analysis/4B0ykOcT0PRjeVZDMPFsLB,0.7859999999999999,340293,0.662,4B0ykOcT0PRjeVZDMPFsLB,0.883,6,0.078,-8.162,0,0.0736,120.06,4,https://api.spotify.com/v1/tracks/4B0ykOcT0PRjeVZDMPFsLB,audio_features,spotify:track:4B0ykOcT0PRjeVZDMPFsLB,0.514,0
2172,Soul Investigators Theme,Nicole Willis,https://open.spotify.com/track/2BQMsjteXwXhW0lqmrBeer,2005,21,0.0966,https://api.spotify.com/v1/audio-analysis/2BQMsjteXwXhW0lqmrBeer,0.68,162667,0.629,2BQMsjteXwXhW0lqmrBeer,0.595,7,0.17800000000000002,-8.55,0,0.0289,101.728,4,https://api.spotify.com/v1/tracks/2BQMsjteXwXhW0lqmrBeer,audio_features,spotify:track:2BQMsjteXwXhW0lqmrBeer,0.86,0
2173,Do You Wanna Hang Around?,A.R.E. Weapons,https://open.spotify.com/track/0iPdMUVK27VO1ZfqQxTZqL,2007,1,0.0255,https://api.spotify.com/v1/audio-analysis/0iPdMUVK27VO1ZfqQxTZqL,0.385,197507,0.415,0iPdMUVK27VO1ZfqQxTZqL,0.0,10,0.102,-4.414,1,0.0328,118.06299999999999,4,https://api.spotify.com/v1/tracks/0iPdMUVK27VO1ZfqQxTZqL,audio_features,spotify:track:0iPdMUVK27VO1ZfqQxTZqL,0.14,0
2174,The River,The Beautiful South,https://open.spotify.com/track/3sC8KPGWbjlcgWbxviKqJM,2000,10,0.622,https://api.spotify.com/v1/audio-analysis/3sC8KPGWbjlcgWbxviKqJM,0.294,322533,0.312,3sC8KPGWbjlcgWbxviKqJM,0.00085,11,0.11699999999999999,-10.732000000000001,1,0.0316,66.779,4,https://api.spotify.com/v1/tracks/3sC8KPGWbjlcgWbxviKqJM,audio_features,spotify:track:3sC8KPGWbjlcgWbxviKqJM,0.139,0
2175,Lady Garden,TM Juke,https://open.spotify.com/track/1Zk5NgmfMDQjPzrPp9ZIxq,2006,5,0.171,https://api.spotify.com/v1/audio-analysis/1Zk5NgmfMDQjPzrPp9ZIxq,0.578,242973,0.466,1Zk5NgmfMDQjPzrPp9ZIxq,0.452,7,0.311,-13.997,0,0.213,188.26,4,https://api.spotify.com/v1/tracks/1Zk5NgmfMDQjPzrPp9ZIxq,audio_features,spotify:track:1Zk5NgmfMDQjPzrPp9ZIxq,0.48100000000000004,0
2176,Ola Bombay,Trilok Gurtu,https://open.spotify.com/track/0pUAaypa6aHJpHMracHoOy,2001,5,0.324,https://api.spotify.com/v1/audio-analysis/0pUAaypa6aHJpHMracHoOy,0.7979999999999999,229800,0.555,0pUAaypa6aHJpHMracHoOy,0.000156,9,0.192,-9.304,1,0.0504,124.96700000000001,4,https://api.spotify.com/v1/tracks/0pUAaypa6aHJpHMracHoOy,audio_features,spotify:track:0pUAaypa6aHJpHMracHoOy,0.7759999999999999,0
2177,Exorcise the Funk - Live,James White And The Blacks,https://open.spotify.com/track/7LBjiKD81ke0ilVr3htPtX,2004,1,0.716,https://api.spotify.com/v1/audio-analysis/7LBjiKD81ke0ilVr3htPtX,0.6829999999999999,365933,0.7040000000000001,7LBjiKD81ke0ilVr3htPtX,0.78,4,0.0931,-8.742,1,0.182,123.333,4,https://api.spotify.com/v1/tracks/7LBjiKD81ke0ilVr3htPtX,audio_features,spotify:track:7LBjiKD81ke0ilVr3htPtX,0.733,0
2178,Shamandura,Eugenio Finardi,https://open.spotify.com/track/6NKfbwfjjWZEdrrHKUKdN9,1996,2,0.28300000000000003,https://api.spotify.com/v1/audio-analysis/6NKfbwfjjWZEdrrHKUKdN9,0.61,318867,0.579,6NKfbwfjjWZEdrrHKUKdN9,1.26e-06,10,0.0848,-9.025,1,0.0245,171.918,4,https://api.spotify.com/v1/tracks/6NKfbwfjjWZEdrrHKUKdN9,audio_features,spotify:track:6NKfbwfjjWZEdrrHKUKdN9,0.589,0
2179,Ferdinand The Bull,Sean Watkins,https://open.spotify.com/track/3aCNQ4kCScCFVRjvRGMnWU,2001,3,0.677,https://api.spotify.com/v1/audio-analysis/3aCNQ4kCScCFVRjvRGMnWU,0.474,216893,0.562,3aCNQ4kCScCFVRjvRGMnWU,0.9259999999999999,6,0.29100000000000004,-11.325999999999999,0,0.0318,128.018,3,https://api.spotify.com/v1/tracks/3aCNQ4kCScCFVRjvRGMnWU,audio_features,spotify:track:3aCNQ4kCScCFVRjvRGMnWU,0.821,0
2180,Something Good,Sofia Talvik,https://open.spotify.com/track/2aYWtxlvmjIXkXDSxNWzDX,2008,1,0.855,https://api.spotify.com/v1/audio-analysis/2aYWtxlvmjIXkXDSxNWzDX,0.555,177187,0.303,2aYWtxlvmjIXkXDSxNWzDX,0.007640000000000001,10,0.10800000000000001,-9.391,1,0.0251,140.047,3,https://api.spotify.com/v1/tracks/2aYWtxlvmjIXkXDSxNWzDX,audio_features,spotify:track:2aYWtxlvmjIXkXDSxNWzDX,0.325,0
2181,Satellite Anthem Icarus,Boards of Canada,https://open.spotify.com/track/6pxWghcPKRSjZPj8Ba9vpB,2005,42,0.0049,https://api.spotify.com/v1/audio-analysis/6pxWghcPKRSjZPj8Ba9vpB,0.561,364533,0.503,6pxWghcPKRSjZPj8Ba9vpB,0.8909999999999999,2,0.386,-11.123,1,0.0362,104.14,4,https://api.spotify.com/v1/tracks/6pxWghcPKRSjZPj8Ba9vpB,audio_features,spotify:track:6pxWghcPKRSjZPj8Ba9vpB,0.0362,0
2182,'Til We Meet Again,3rd Force,https://open.spotify.com/track/1ZN6zRmi0PE9LFYowVtvVf,1995,5,0.248,https://api.spotify.com/v1/audio-analysis/1ZN6zRmi0PE9LFYowVtvVf,0.513,313800,0.608,1ZN6zRmi0PE9LFYowVtvVf,0.904,6,0.152,-13.327,0,0.0332,174.05200000000002,4,https://api.spotify.com/v1/tracks/1ZN6zRmi0PE9LFYowVtvVf,audio_features,spotify:track:1ZN6zRmi0PE9LFYowVtvVf,0.767,0
2183,Beautiful Mess,The Cloud Room,https://open.spotify.com/track/13t71Q1HgBZDI40H6BCnDF,2005,4,0.0007639999999999999,https://api.spotify.com/v1/audio-analysis/13t71Q1HgBZDI40H6BCnDF,0.619,198960,0.6579999999999999,13t71Q1HgBZDI40H6BCnDF,7.11e-05,5,0.0694,-4.837,1,0.0382,131.944,4,https://api.spotify.com/v1/tracks/13t71Q1HgBZDI40H6BCnDF,audio_features,spotify:track:13t71Q1HgBZDI40H6BCnDF,0.565,0
2184,All You Need Is Drums to Start a Dance Party,Piebald,https://open.spotify.com/track/3jqpU3EsSCVlS0fjKDW8Q2,1999,12,0.0018,https://api.spotify.com/v1/audio-analysis/3jqpU3EsSCVlS0fjKDW8Q2,0.40399999999999997,103467,0.9890000000000001,3jqpU3EsSCVlS0fjKDW8Q2,4.73e-05,0,0.0977,-2.536,1,0.32299999999999995,144.516,4,https://api.spotify.com/v1/tracks/3jqpU3EsSCVlS0fjKDW8Q2,audio_features,spotify:track:3jqpU3EsSCVlS0fjKDW8Q2,0.0693,0
2185,The Pawnbroker,G.W. McLennan,https://open.spotify.com/track/5V4w5UhWBC1BCwpzzTVwqP,1993,0,0.168,https://api.spotify.com/v1/audio-analysis/5V4w5UhWBC1BCwpzzTVwqP,0.37799999999999995,492333,0.171,5V4w5UhWBC1BCwpzzTVwqP,0.0183,11,0.125,-18.029,0,0.0369,118.28299999999999,3,https://api.spotify.com/v1/tracks/5V4w5UhWBC1BCwpzzTVwqP,audio_features,spotify:track:5V4w5UhWBC1BCwpzzTVwqP,0.23800000000000002,0
2186,Le twenty two bar,Dominique A,https://open.spotify.com/track/0RUCbwGgaB8sl2vDghziDT,2002,42,0.27,https://api.spotify.com/v1/audio-analysis/0RUCbwGgaB8sl2vDghziDT,0.585,221467,0.59,0RUCbwGgaB8sl2vDghziDT,0.0011,4,0.266,-9.292,0,0.0271,137.982,4,https://api.spotify.com/v1/tracks/0RUCbwGgaB8sl2vDghziDT,audio_features,spotify:track:0RUCbwGgaB8sl2vDghziDT,0.537,0
2187,Made N***** - Edited,Mack 10,https://open.spotify.com/track/0hkOBhdzDAheLExYvtXPuF,1998,0,0.0031,https://api.spotify.com/v1/audio-analysis/0hkOBhdzDAheLExYvtXPuF,0.8690000000000001,197787,0.5539999999999999,0hkOBhdzDAheLExYvtXPuF,5e-05,1,0.226,-5.5729999999999995,1,0.159,90.95100000000001,4,https://api.spotify.com/v1/tracks/0hkOBhdzDAheLExYvtXPuF,audio_features,spotify:track:0hkOBhdzDAheLExYvtXPuF,0.667,0
2188,Ashtralia,Lucky Bishops,https://open.spotify.com/track/1gkVROmzuEbOrJ4JJtOn02,1996,0,0.00020800000000000001,https://api.spotify.com/v1/audio-analysis/1gkVROmzuEbOrJ4JJtOn02,0.335,297133,0.693,1gkVROmzuEbOrJ4JJtOn02,0.00143,9,0.172,-6.825,1,0.0421,113.012,4,https://api.spotify.com/v1/tracks/1gkVROmzuEbOrJ4JJtOn02,audio_features,spotify:track:1gkVROmzuEbOrJ4JJtOn02,0.168,0
2189,Jordan Crossing,Mad Professor,https://open.spotify.com/track/6TJNjvAdMj6tJNz9rAvfeQ,1993,0,0.33399999999999996,https://api.spotify.com/v1/audio-analysis/6TJNjvAdMj6tJNz9rAvfeQ,0.838,232478,0.431,6TJNjvAdMj6tJNz9rAvfeQ,0.524,11,0.128,-14.982000000000001,1,0.0973,148.41,4,https://api.spotify.com/v1/tracks/6TJNjvAdMj6tJNz9rAvfeQ,audio_features,spotify:track:6TJNjvAdMj6tJNz9rAvfeQ,0.897,0
2190,The Kids Are Radioactive,Misty's Big Adventure,https://open.spotify.com/track/4s9PmtFgyYGFa89oJBubYJ,2006,1,0.878,https://api.spotify.com/v1/audio-analysis/4s9PmtFgyYGFa89oJBubYJ,0.838,146413,0.525,4s9PmtFgyYGFa89oJBubYJ,2.61e-06,0,0.242,-14.167,1,0.111,145.075,4,https://api.spotify.com/v1/tracks/4s9PmtFgyYGFa89oJBubYJ,audio_features,spotify:track:4s9PmtFgyYGFa89oJBubYJ,0.971,0
2191,Big Mama's Bumble Bee Blues,Big Mama Thornton,https://open.spotify.com/track/41rorHwd65JkYDjsE2Cil0,2004,16,0.201,https://api.spotify.com/v1/audio-analysis/41rorHwd65JkYDjsE2Cil0,0.6829999999999999,253080,0.495,41rorHwd65JkYDjsE2Cil0,0.0057799999999999995,0,0.20600000000000002,-5.474,1,0.027000000000000003,85.21,4,https://api.spotify.com/v1/tracks/41rorHwd65JkYDjsE2Cil0,audio_features,spotify:track:41rorHwd65JkYDjsE2Cil0,0.813,0
2192,La belle et le manouche,Les Primitifs Du Futur,https://open.spotify.com/track/2fwBjHJaiDjQSYAhQ8c7Mf,1994,3,0.8240000000000001,https://api.spotify.com/v1/audio-analysis/2fwBjHJaiDjQSYAhQ8c7Mf,0.6559999999999999,204400,0.35700000000000004,2fwBjHJaiDjQSYAhQ8c7Mf,0.00951,9,0.0864,-12.995,0,0.0738,103.72399999999999,4,https://api.spotify.com/v1/tracks/2fwBjHJaiDjQSYAhQ8c7Mf,audio_features,spotify:track:2fwBjHJaiDjQSYAhQ8c7Mf,0.866,0
2193,Bodycell,Decoded Feedback,https://open.spotify.com/track/5eUqnwJ5vbkeC55tMywUk9,1998,1,5.610000000000001e-05,https://api.spotify.com/v1/audio-analysis/5eUqnwJ5vbkeC55tMywUk9,0.5760000000000001,309267,0.698,5eUqnwJ5vbkeC55tMywUk9,0.341,9,0.0708,-14.202,0,0.0884,158.115,4,https://api.spotify.com/v1/tracks/5eUqnwJ5vbkeC55tMywUk9,audio_features,spotify:track:5eUqnwJ5vbkeC55tMywUk9,0.434,0
2194,W.I.F.,MyGrain,https://open.spotify.com/track/2e7F8DMyPtmSLaqmbob4qr,2005,19,1.6100000000000002e-05,https://api.spotify.com/v1/audio-analysis/2e7F8DMyPtmSLaqmbob4qr,0.483,231920,0.961,2e7F8DMyPtmSLaqmbob4qr,0.0302,10,0.184,-4.494,0,0.0614,101.525,4,https://api.spotify.com/v1/tracks/2e7F8DMyPtmSLaqmbob4qr,audio_features,spotify:track:2e7F8DMyPtmSLaqmbob4qr,0.433,0
2195,Mothership Pt. 1,Dave Angel,https://open.spotify.com/track/3M6qsPFoeNrlgDw5GyLWOz,2008,2,0.00495,https://api.spotify.com/v1/audio-analysis/3M6qsPFoeNrlgDw5GyLWOz,0.7609999999999999,341787,0.975,3M6qsPFoeNrlgDw5GyLWOz,0.8809999999999999,6,0.0695,-8.886000000000001,1,0.0686,124.979,4,https://api.spotify.com/v1/tracks/3M6qsPFoeNrlgDw5GyLWOz,audio_features,spotify:track:3M6qsPFoeNrlgDw5GyLWOz,0.745,0
2196,Magic,A Flock Of Seagulls,https://open.spotify.com/track/0bztmJHS0tDU4BLU0FY70Y,1996,13,0.009009999999999999,https://api.spotify.com/v1/audio-analysis/0bztmJHS0tDU4BLU0FY70Y,0.525,313667,0.958,0bztmJHS0tDU4BLU0FY70Y,0.00746,2,0.33,-5.115,1,0.0406,139.484,4,https://api.spotify.com/v1/tracks/0bztmJHS0tDU4BLU0FY70Y,audio_features,spotify:track:0bztmJHS0tDU4BLU0FY70Y,0.83,0
2197,Nosey Joe,Bull Moose Jackson,https://open.spotify.com/track/3TPE2ZLr0A8asDFxV4fxjp,1990,27,0.8590000000000001,https://api.spotify.com/v1/audio-analysis/3TPE2ZLr0A8asDFxV4fxjp,0.639,160107,0.308,3TPE2ZLr0A8asDFxV4fxjp,0.0,5,0.0856,-9.062999999999999,0,0.065,146.033,4,https://api.spotify.com/v1/tracks/3TPE2ZLr0A8asDFxV4fxjp,audio_features,spotify:track:3TPE2ZLr0A8asDFxV4fxjp,0.9,0
2198,Porcelaine,Bénabar,https://open.spotify.com/track/3Ucuch4cjV2wSb3MFIekwM,2001,14,0.619,https://api.spotify.com/v1/audio-analysis/3Ucuch4cjV2wSb3MFIekwM,0.581,251373,0.569,3Ucuch4cjV2wSb3MFIekwM,0.0,10,0.142,-6.817,0,0.0515,137.841,4,https://api.spotify.com/v1/tracks/3Ucuch4cjV2wSb3MFIekwM,audio_features,spotify:track:3Ucuch4cjV2wSb3MFIekwM,0.574,0
2199,Drop the Gun - Instrumental version,54 Nude Honeys,https://open.spotify.com/track/7zlcWEtuprg4O2qj1AKNmv,2005,0,0.000212,https://api.spotify.com/v1/audio-analysis/7zlcWEtuprg4O2qj1AKNmv,0.344,97733,0.755,7zlcWEtuprg4O2qj1AKNmv,0.32799999999999996,9,0.0851,-5.1770000000000005,1,0.055,82.1,4,https://api.spotify.com/v1/tracks/7zlcWEtuprg4O2qj1AKNmv,audio_features,spotify:track:7zlcWEtuprg4O2qj1AKNmv,0.46799999999999997,0
2200,She Can't Say No,Nobodys,https://open.spotify.com/track/2QB0aQnE4kQUQS9qut0AuV,2001,1,1.05e-05,https://api.spotify.com/v1/audio-analysis/2QB0aQnE4kQUQS9qut0AuV,0.36200000000000004,110627,0.903,2QB0aQnE4kQUQS9qut0AuV,0.00020099999999999998,7,0.166,-7.315,1,0.0446,158.509,4,https://api.spotify.com/v1/tracks/2QB0aQnE4kQUQS9qut0AuV,audio_features,spotify:track:2QB0aQnE4kQUQS9qut0AuV,0.889,0
2201,From Scratch,Neïmo,https://open.spotify.com/track/3uClpACVtufeSCuGJvXPZV,2005,0,0.0376,https://api.spotify.com/v1/audio-analysis/3uClpACVtufeSCuGJvXPZV,0.47700000000000004,306640,0.45,3uClpACVtufeSCuGJvXPZV,0.0,9,0.107,-4.431,1,0.040999999999999995,122.00399999999999,4,https://api.spotify.com/v1/tracks/3uClpACVtufeSCuGJvXPZV,audio_features,spotify:track:3uClpACVtufeSCuGJvXPZV,0.242,0
2202,Future Juju Soundsystem,KJ Sawka,https://open.spotify.com/track/0IJhB7Fhkq1ss5gews0lRK,2005,0,3.35e-05,https://api.spotify.com/v1/audio-analysis/0IJhB7Fhkq1ss5gews0lRK,0.196,241080,0.8490000000000001,0IJhB7Fhkq1ss5gews0lRK,0.6920000000000001,7,0.746,-9.245,1,0.0486,169.919,4,https://api.spotify.com/v1/tracks/0IJhB7Fhkq1ss5gews0lRK,audio_features,spotify:track:0IJhB7Fhkq1ss5gews0lRK,0.141,0
2203,I Love My Man,Bent,https://open.spotify.com/track/2AjzK5A4Cce7bB9pk2ivjz,1999,28,0.000331,https://api.spotify.com/v1/audio-analysis/2AjzK5A4Cce7bB9pk2ivjz,0.607,349507,0.672,2AjzK5A4Cce7bB9pk2ivjz,0.649,6,0.109,-10.022,1,0.0283,144.049,4,https://api.spotify.com/v1/tracks/2AjzK5A4Cce7bB9pk2ivjz,audio_features,spotify:track:2AjzK5A4Cce7bB9pk2ivjz,0.40700000000000003,0
2204,Method Man,Wu-Tang Clan,https://open.spotify.com/track/5XLC8xoqyua4U7wJiZAWik,1993,59,0.0286,https://api.spotify.com/v1/audio-analysis/5XLC8xoqyua4U7wJiZAWik,0.903,350560,0.519,5XLC8xoqyua4U7wJiZAWik,0.000907,7,0.32799999999999996,-10.109,1,0.307,101.561,4,https://api.spotify.com/v1/tracks/5XLC8xoqyua4U7wJiZAWik,audio_features,spotify:track:5XLC8xoqyua4U7wJiZAWik,0.596,0
2205,Taaskin turhaan...,Karkkiautomaatti,https://open.spotify.com/track/4LarTK8Wx40lA7Nruh5WQs,1995,0,0.0143,https://api.spotify.com/v1/audio-analysis/4LarTK8Wx40lA7Nruh5WQs,0.354,58467,0.5720000000000001,4LarTK8Wx40lA7Nruh5WQs,0.0,7,0.0328,-8.332,1,0.0671,196.12599999999998,4,https://api.spotify.com/v1/tracks/4LarTK8Wx40lA7Nruh5WQs,audio_features,spotify:track:4LarTK8Wx40lA7Nruh5WQs,0.9640000000000001,0
2206,Run Into Flowers - Abstrackt Keal Agram Remix,M83,https://open.spotify.com/track/3G6aVP3Fokp2yyjQDKVKZd,2003,6,0.0122,https://api.spotify.com/v1/audio-analysis/3G6aVP3Fokp2yyjQDKVKZd,0.5870000000000001,218653,0.6609999999999999,3G6aVP3Fokp2yyjQDKVKZd,0.7609999999999999,3,0.253,-4.92,1,0.0317,95.02,4,https://api.spotify.com/v1/tracks/3G6aVP3Fokp2yyjQDKVKZd,audio_features,spotify:track:3G6aVP3Fokp2yyjQDKVKZd,0.305,0
2207,6,Giuseppe Ielasi,https://open.spotify.com/track/3BhfdBheGK2JzOoPJgckfM,2009,1,0.276,https://api.spotify.com/v1/audio-analysis/3BhfdBheGK2JzOoPJgckfM,0.563,180413,0.37200000000000005,3BhfdBheGK2JzOoPJgckfM,0.001,1,0.0983,-20.004,0,0.303,124.90299999999999,4,https://api.spotify.com/v1/tracks/3BhfdBheGK2JzOoPJgckfM,audio_features,spotify:track:3BhfdBheGK2JzOoPJgckfM,0.45,0
2208,Tron,Stephan Bodzin,https://open.spotify.com/track/4VOI0VlZfuU9dmrxIA7dsx,2006,18,0.03,https://api.spotify.com/v1/audio-analysis/4VOI0VlZfuU9dmrxIA7dsx,0.73,446691,0.534,4VOI0VlZfuU9dmrxIA7dsx,0.88,2,0.0606,-7.897,0,0.0634,124.98899999999999,4,https://api.spotify.com/v1/tracks/4VOI0VlZfuU9dmrxIA7dsx,audio_features,spotify:track:4VOI0VlZfuU9dmrxIA7dsx,0.48200000000000004,0
2209,I Don't Want to Wait,Jah Batta,https://open.spotify.com/track/26dqQ9Lvg8s7s9wN34JOTG,2004,2,0.381,https://api.spotify.com/v1/audio-analysis/26dqQ9Lvg8s7s9wN34JOTG,0.617,136387,0.816,26dqQ9Lvg8s7s9wN34JOTG,6.890000000000001e-05,9,0.0709,-6.29,1,0.172,77.391,4,https://api.spotify.com/v1/tracks/26dqQ9Lvg8s7s9wN34JOTG,audio_features,spotify:track:26dqQ9Lvg8s7s9wN34JOTG,0.895,0
2210,The Doorbell Fire,Blank Dogs,https://open.spotify.com/track/2hKzQmhZkBl0HLlmDgTDiR,2008,0,0.484,https://api.spotify.com/v1/audio-analysis/2hKzQmhZkBl0HLlmDgTDiR,0.305,126493,0.7140000000000001,2hKzQmhZkBl0HLlmDgTDiR,0.8690000000000001,2,0.142,-3.615,1,0.0482,93.954,4,https://api.spotify.com/v1/tracks/2hKzQmhZkBl0HLlmDgTDiR,audio_features,spotify:track:2hKzQmhZkBl0HLlmDgTDiR,0.767,0
2211,The Dreamers,Chris Camozzi,https://open.spotify.com/track/1bQwrZmkcQMgbyYfDbK7XJ,1996,2,0.0646,https://api.spotify.com/v1/audio-analysis/1bQwrZmkcQMgbyYfDbK7XJ,0.6579999999999999,266867,0.502,1bQwrZmkcQMgbyYfDbK7XJ,0.24,8,0.0868,-8.446,1,0.0279,120.03299999999999,4,https://api.spotify.com/v1/tracks/1bQwrZmkcQMgbyYfDbK7XJ,audio_features,spotify:track:1bQwrZmkcQMgbyYfDbK7XJ,0.126,0
2212,Sailors - Bonus,Marte Wulff,https://open.spotify.com/track/3rSs2AIV5WesVEnV9D7J0G,2007,0,0.81,https://api.spotify.com/v1/audio-analysis/3rSs2AIV5WesVEnV9D7J0G,0.517,202573,0.195,3rSs2AIV5WesVEnV9D7J0G,0.000685,0,0.28,-21.267,1,0.0308,121.98100000000001,3,https://api.spotify.com/v1/tracks/3rSs2AIV5WesVEnV9D7J0G,audio_features,spotify:track:3rSs2AIV5WesVEnV9D7J0G,0.282,0
2213,Enshrined By Grace,Morbid Angel,https://open.spotify.com/track/0kZpf1IEP2dKOOi1cQxRBj,2003,21,0.179,https://api.spotify.com/v1/audio-analysis/0kZpf1IEP2dKOOi1cQxRBj,0.29100000000000004,267827,0.9940000000000001,0kZpf1IEP2dKOOi1cQxRBj,0.21,6,0.221,-6.9239999999999995,1,0.12,108.772,4,https://api.spotify.com/v1/tracks/0kZpf1IEP2dKOOi1cQxRBj,audio_features,spotify:track:0kZpf1IEP2dKOOi1cQxRBj,0.0481,0
