,sp_name,sp_artist,sp_url,year,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
4194,Touch It,Monifah,https://open.spotify.com/track/3upCmUgdchN3u0vkedbC5S,1998,0.0307,https://api.spotify.com/v1/audio-analysis/3upCmUgdchN3u0vkedbC5S,0.863,285827,0.476,3upCmUgdchN3u0vkedbC5S,0.0515,8,0.0706,-10.019,0,0.0932,115.459,4,https://api.spotify.com/v1/tracks/3upCmUgdchN3u0vkedbC5S,audio_features,spotify:track:3upCmUgdchN3u0vkedbC5S,0.783
4195,"No More ""I Love You's""",Annie Lennox,https://open.spotify.com/track/2Pn5gvVioma5LHPxgEBBmD,1995,0.517,https://api.spotify.com/v1/audio-analysis/2Pn5gvVioma5LHPxgEBBmD,0.372,291333,0.57,2Pn5gvVioma5LHPxgEBBmD,2.57e-06,3,0.141,-7.305,1,0.0305,179.907,4,https://api.spotify.com/v1/tracks/2Pn5gvVioma5LHPxgEBBmD,audio_features,spotify:track:2Pn5gvVioma5LHPxgEBBmD,0.234
4196,You Used to Love Me,Faith Evans,https://open.spotify.com/track/0KhXVmAN4sqeEgsqRd39f2,1995,0.247,https://api.spotify.com/v1/audio-analysis/0KhXVmAN4sqeEgsqRd39f2,0.702,269173,0.458,0KhXVmAN4sqeEgsqRd39f2,1.64e-06,0,0.126,-8.195,1,0.035,89.271,4,https://api.spotify.com/v1/tracks/0KhXVmAN4sqeEgsqRd39f2,audio_features,spotify:track:0KhXVmAN4sqeEgsqRd39f2,0.678
4197,Constantly,Immature,https://open.spotify.com/track/2Ht2XbOKEay5ogJbDk3i9q,1995,0.165,https://api.spotify.com/v1/audio-analysis/2Ht2XbOKEay5ogJbDk3i9q,0.71,343333,0.519,2Ht2XbOKEay5ogJbDk3i9q,0.00198,8,0.0854,-9.933,1,0.0363,117.837,4,https://api.spotify.com/v1/tracks/2Ht2XbOKEay5ogJbDk3i9q,audio_features,spotify:track:2Ht2XbOKEay5ogJbDk3i9q,0.577
4198,"Hold Me, Thrill Me, Kiss Me, Kill Me - From 'Batman Forever'",U2,https://open.spotify.com/track/5TsHqbDKaSs4ECZX0045YS,1995,7.47e-05,https://api.spotify.com/v1/audio-analysis/5TsHqbDKaSs4ECZX0045YS,0.368,284600,0.852,5TsHqbDKaSs4ECZX0045YS,0.258,10,0.218,-6.978,0,0.0433,171.692,4,https://api.spotify.com/v1/tracks/5TsHqbDKaSs4ECZX0045YS,audio_features,spotify:track:5TsHqbDKaSs4ECZX0045YS,0.347
4199,100% Pure Love,Crystal Waters,https://open.spotify.com/track/0dfQwyoZoS9LgQiU6AJO7f,1995,0.0843,https://api.spotify.com/v1/audio-analysis/0dfQwyoZoS9LgQiU6AJO7f,0.811,278627,0.725,0dfQwyoZoS9LgQiU6AJO7f,0.0059,8,0.0567,-7.203,1,0.0491,120.242,4,https://api.spotify.com/v1/tracks/0dfQwyoZoS9LgQiU6AJO7f,audio_features,spotify:track:0dfQwyoZoS9LgQiU6AJO7f,0.698
4200,Sugar Hill,AZ,https://open.spotify.com/track/0lZWjBImx6kNe3WtOA09Xu,1995,0.000693,https://api.spotify.com/v1/audio-analysis/0lZWjBImx6kNe3WtOA09Xu,0.683,249760,0.648,0lZWjBImx6kNe3WtOA09Xu,6.29e-06,8,0.0693,-7.332,1,0.188,181.874,4,https://api.spotify.com/v1/tracks/0lZWjBImx6kNe3WtOA09Xu,audio_features,spotify:track:0lZWjBImx6kNe3WtOA09Xu,0.532
4201,Good,Better Than Ezra,https://open.spotify.com/track/0ttHpMs250dpFkCYAnuhnE,1995,0.000372,https://api.spotify.com/v1/audio-analysis/0ttHpMs250dpFkCYAnuhnE,0.615,185093,0.657,0ttHpMs250dpFkCYAnuhnE,0.0204,7,0.132,-6.873,1,0.029,109.95,4,https://api.spotify.com/v1/tracks/0ttHpMs250dpFkCYAnuhnE,audio_features,spotify:track:0ttHpMs250dpFkCYAnuhnE,0.792
4202,I Get the Bag (feat. Migos),Gucci Mane,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0,2017,0.0232,https://api.spotify.com/v1/audio-analysis/1XRgIKC5TPwo7nWGyKqgG0,0.89,233087,0.633,1XRgIKC5TPwo7nWGyKqgG0,0.000343,11,0.0993,-5.475,1,0.168,139.948,4,https://api.spotify.com/v1/tracks/1XRgIKC5TPwo7nWGyKqgG0,audio_features,spotify:track:1XRgIKC5TPwo7nWGyKqgG0,0.425
4203,God Must Have Spent a Little More Time on You (feat. *NSYNC),Alabama,https://open.spotify.com/track/4R3BvvUm5fe8SCPs6287dY,1999,0.112,https://api.spotify.com/v1/audio-analysis/4R3BvvUm5fe8SCPs6287dY,0.607,278440,0.507,4R3BvvUm5fe8SCPs6287dY,0.0,10,0.103,-8.294,1,0.0242,84.938,4,https://api.spotify.com/v1/tracks/4R3BvvUm5fe8SCPs6287dY,audio_features,spotify:track:4R3BvvUm5fe8SCPs6287dY,0.275
4204,Two To Make It Right,Seduction,https://open.spotify.com/track/6GS6uE1vDmtzxO8GztAR2O,1990,0.204,https://api.spotify.com/v1/audio-analysis/6GS6uE1vDmtzxO8GztAR2O,0.772,282267,0.598,6GS6uE1vDmtzxO8GztAR2O,0.00345,7,0.513,-10.857,0,0.0429,114.419,4,https://api.spotify.com/v1/tracks/6GS6uE1vDmtzxO8GztAR2O,audio_features,spotify:track:6GS6uE1vDmtzxO8GztAR2O,0.717
4205,Sending All My Love,Linear,https://open.spotify.com/track/6zNPPFFrxmhpTQejOn1Wm1,1990,0.000407,https://api.spotify.com/v1/audio-analysis/6zNPPFFrxmhpTQejOn1Wm1,0.703,234067,0.517,6zNPPFFrxmhpTQejOn1Wm1,0.0969,7,0.0963,-13.644,1,0.0529,104.833,4,https://api.spotify.com/v1/tracks/6zNPPFFrxmhpTQejOn1Wm1,audio_features,spotify:track:6zNPPFFrxmhpTQejOn1Wm1,0.768
4206,Unskinny Bop,Poison,https://open.spotify.com/track/1Z6lKdYhwp8WYoBqGCKxlM,1990,0.0657,https://api.spotify.com/v1/audio-analysis/1Z6lKdYhwp8WYoBqGCKxlM,0.574,228067,0.93,1Z6lKdYhwp8WYoBqGCKxlM,7.78e-06,1,0.108,-2.949,1,0.0413,92.303,4,https://api.spotify.com/v1/tracks/1Z6lKdYhwp8WYoBqGCKxlM,audio_features,spotify:track:1Z6lKdYhwp8WYoBqGCKxlM,0.69
4207,Step by Step,New Kids On The Block,https://open.spotify.com/track/6J6RWKCPN5RFKHUKEUFjxS,1990,0.0274,https://api.spotify.com/v1/audio-analysis/6J6RWKCPN5RFKHUKEUFjxS,0.787,267293,0.63,6J6RWKCPN5RFKHUKEUFjxS,6.69e-06,0,0.161,-12.295,1,0.0609,125.347,4,https://api.spotify.com/v1/tracks/6J6RWKCPN5RFKHUKEUFjxS,audio_features,spotify:track:6J6RWKCPN5RFKHUKEUFjxS,0.882
4208,Dangerous,Roxette,https://open.spotify.com/track/756YOXmKh2iUnx33nAdfPf,1990,0.0485,https://api.spotify.com/v1/audio-analysis/756YOXmKh2iUnx33nAdfPf,0.712,228867,0.898,756YOXmKh2iUnx33nAdfPf,7.76e-06,4,0.148,-4.893,1,0.0336,124.409,4,https://api.spotify.com/v1/tracks/756YOXmKh2iUnx33nAdfPf,audio_features,spotify:track:756YOXmKh2iUnx33nAdfPf,0.961
4209,We Didn't Start the Fire,Billy Joel,https://open.spotify.com/track/3Cx4yrFaX8CeHwBMReOWXI,1990,0.0771,https://api.spotify.com/v1/audio-analysis/3Cx4yrFaX8CeHwBMReOWXI,0.712,287733,0.967,3Cx4yrFaX8CeHwBMReOWXI,0.0,7,0.356,-5.206,1,0.047,145.024,4,https://api.spotify.com/v1/tracks/3Cx4yrFaX8CeHwBMReOWXI,audio_features,spotify:track:3Cx4yrFaX8CeHwBMReOWXI,0.895
4210,Real Real Real,Jesus Jones,https://open.spotify.com/track/5gbPzqSC9MFfkeM3L06Imy,1991,0.0478,https://api.spotify.com/v1/audio-analysis/5gbPzqSC9MFfkeM3L06Imy,0.596,188760,0.547,5gbPzqSC9MFfkeM3L06Imy,4.92e-05,0,0.157,-13.136,1,0.0331,110.209,4,https://api.spotify.com/v1/tracks/5gbPzqSC9MFfkeM3L06Imy,audio_features,spotify:track:5gbPzqSC9MFfkeM3L06Imy,0.697
4211,Everybody Plays The Fool,Aaron Neville,https://open.spotify.com/track/6VthESmOYTaHBh1g0pacba,1991,0.224,https://api.spotify.com/v1/audio-analysis/6VthESmOYTaHBh1g0pacba,0.789,266107,0.352,6VthESmOYTaHBh1g0pacba,0.00147,10,0.0536,-14.022,1,0.143,87.894,4,https://api.spotify.com/v1/tracks/6VthESmOYTaHBh1g0pacba,audio_features,spotify:track:6VthESmOYTaHBh1g0pacba,0.431
4212,Strike It Up,Black Box,https://open.spotify.com/track/742hY2twqAjwNYnKkQdilj,1991,0.0117,https://api.spotify.com/v1/audio-analysis/742hY2twqAjwNYnKkQdilj,0.876,298691,0.862,742hY2twqAjwNYnKkQdilj,0.000276,6,0.0658,-7.694,0,0.062,118.396,4,https://api.spotify.com/v1/tracks/742hY2twqAjwNYnKkQdilj,audio_features,spotify:track:742hY2twqAjwNYnKkQdilj,0.915
4213,Rico Suave,Gerardo,https://open.spotify.com/track/6FfdQJ9HJcJAvsPVIyoGZ5,1991,0.00596,https://api.spotify.com/v1/audio-analysis/6FfdQJ9HJcJAvsPVIyoGZ5,0.798,291667,0.817,6FfdQJ9HJcJAvsPVIyoGZ5,6.29e-05,11,0.0548,-11.337,0,0.121,105.931,4,https://api.spotify.com/v1/tracks/6FfdQJ9HJcJAvsPVIyoGZ5,audio_features,spotify:track:6FfdQJ9HJcJAvsPVIyoGZ5,0.446
4214,Disappear,INXS,https://open.spotify.com/track/02mQcDoU5cn15U6tqZmL4e,1991,0.0242,https://api.spotify.com/v1/audio-analysis/02mQcDoU5cn15U6tqZmL4e,0.645,250076,0.88,02mQcDoU5cn15U6tqZmL4e,2.04e-06,9,0.0978,-3.403,1,0.0329,125.418,4,https://api.spotify.com/v1/tracks/02mQcDoU5cn15U6tqZmL4e,audio_features,spotify:track:02mQcDoU5cn15U6tqZmL4e,0.834
4215,Groove Is in the Heart,Deee-Lite,https://open.spotify.com/track/2UVLuddklEVak5PXgC7baA,1991,0.0153,https://api.spotify.com/v1/audio-analysis/2UVLuddklEVak5PXgC7baA,0.694,231787,0.881,2UVLuddklEVak5PXgC7baA,0.0196,1,0.0851,-4.053,0,0.0701,121.554,4,https://api.spotify.com/v1/tracks/2UVLuddklEVak5PXgC7baA,audio_features,spotify:track:2UVLuddklEVak5PXgC7baA,0.924
4216,All This Time,Sting,https://open.spotify.com/track/2cu8WtQZdxGe3lbetlzeNe,1991,0.0852,https://api.spotify.com/v1/audio-analysis/2cu8WtQZdxGe3lbetlzeNe,0.637,294333,0.463,2cu8WtQZdxGe3lbetlzeNe,0.000132,2,0.0483,-13.122,1,0.0337,127.084,4,https://api.spotify.com/v1/tracks/2cu8WtQZdxGe3lbetlzeNe,audio_features,spotify:track:2cu8WtQZdxGe3lbetlzeNe,0.451
4217,The One and Only,Chesney Hawkes,https://open.spotify.com/track/69Tyiih00ZZKboHFnXp0VF,1991,0.357,https://api.spotify.com/v1/audio-analysis/69Tyiih00ZZKboHFnXp0VF,0.681,223667,0.697,69Tyiih00ZZKboHFnXp0VF,0.0,4,0.388,-11.063,1,0.0327,119.956,4,https://api.spotify.com/v1/tracks/69Tyiih00ZZKboHFnXp0VF,audio_features,spotify:track:69Tyiih00ZZKboHFnXp0VF,0.775
4218,O.P.P,Naughty By Nature,https://open.spotify.com/track/3voxsfqnGr9V74jkkzPhXC,1991,0.0326,https://api.spotify.com/v1/audio-analysis/3voxsfqnGr9V74jkkzPhXC,0.848,271067,0.838,3voxsfqnGr9V74jkkzPhXC,4.63e-06,4,0.124,-11.949,0,0.0723,97.735,4,https://api.spotify.com/v1/tracks/3voxsfqnGr9V74jkkzPhXC,audio_features,spotify:track:3voxsfqnGr9V74jkkzPhXC,0.774
4219,More And More - Single Version,Captain Hollywood Project,https://open.spotify.com/track/0JXXm3RqxU8EKzX4P8M0n3,1993,0.225,https://api.spotify.com/v1/audio-analysis/0JXXm3RqxU8EKzX4P8M0n3,0.661,253573,0.847,0JXXm3RqxU8EKzX4P8M0n3,0.835,7,0.0863,-11.855,1,0.0349,125.862,4,https://api.spotify.com/v1/tracks/0JXXm3RqxU8EKzX4P8M0n3,audio_features,spotify:track:0JXXm3RqxU8EKzX4P8M0n3,0.71
4220,How Do You Talk To An Angel?,The Heights,https://open.spotify.com/track/2QVHmiFTjFsHyxONRdbkcq,1993,0.281,https://api.spotify.com/v1/audio-analysis/2QVHmiFTjFsHyxONRdbkcq,0.404,227267,0.51,2QVHmiFTjFsHyxONRdbkcq,6.32e-06,9,0.0789,-11.353,1,0.0321,80.643,4,https://api.spotify.com/v1/tracks/2QVHmiFTjFsHyxONRdbkcq,audio_features,spotify:track:2QVHmiFTjFsHyxONRdbkcq,0.526
4221,Rebirth Of Slick (Cool Like Dat),Digable Planets,https://open.spotify.com/track/26q6YTrXt9l8qshIveiTX9,1993,0.0476,https://api.spotify.com/v1/audio-analysis/26q6YTrXt9l8qshIveiTX9,0.884,261267,0.334,26q6YTrXt9l8qshIveiTX9,0.0588,1,0.107,-18.943,0,0.228,98.315,4,https://api.spotify.com/v1/tracks/26q6YTrXt9l8qshIveiTX9,audio_features,spotify:track:26q6YTrXt9l8qshIveiTX9,0.571
4222,"What Is Love - 7"" Mix",Haddaway,https://open.spotify.com/track/2IHaGyfxNoFPLJnaEg4GTs,1993,0.0222,https://api.spotify.com/v1/audio-analysis/2IHaGyfxNoFPLJnaEg4GTs,0.683,270373,0.772,2IHaGyfxNoFPLJnaEg4GTs,0.0149,7,0.203,-7.907,0,0.0311,123.871,4,https://api.spotify.com/v1/tracks/2IHaGyfxNoFPLJnaEg4GTs,audio_features,spotify:track:2IHaGyfxNoFPLJnaEg4GTs,0.737
4223,London Bridge,Fergie,https://open.spotify.com/track/7jRoWfRlLnGYEIEn4t4kbq,2006,0.216,https://api.spotify.com/v1/audio-analysis/7jRoWfRlLnGYEIEn4t4kbq,0.769,241307,0.609,7jRoWfRlLnGYEIEn4t4kbq,0.0,1,0.166,-5.894,1,0.357,90.951,4,https://api.spotify.com/v1/tracks/7jRoWfRlLnGYEIEn4t4kbq,audio_features,spotify:track:7jRoWfRlLnGYEIEn4t4kbq,0.633
4224,Dani California,Red Hot Chili Peppers,https://open.spotify.com/track/10Nmj3JCNoMeBQ87uw5j8k,2006,0.0193,https://api.spotify.com/v1/audio-analysis/10Nmj3JCNoMeBQ87uw5j8k,0.556,282160,0.913,10Nmj3JCNoMeBQ87uw5j8k,8.59e-06,0,0.346,-2.36,1,0.0437,96.184,4,https://api.spotify.com/v1/tracks/10Nmj3JCNoMeBQ87uw5j8k,audio_features,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,0.73
4225,"Lean Wit It, Rock Wit It",Dem Franchize Boyz,https://open.spotify.com/track/7cVmKBwzPsh4Fmb6SplfEm,2006,0.082,https://api.spotify.com/v1/audio-analysis/7cVmKBwzPsh4Fmb6SplfEm,0.886,229813,0.62,7cVmKBwzPsh4Fmb6SplfEm,0.0,5,0.1,-5.854,1,0.307,76.035,4,https://api.spotify.com/v1/tracks/7cVmKBwzPsh4Fmb6SplfEm,audio_features,spotify:track:7cVmKBwzPsh4Fmb6SplfEm,0.6
4226,What Hurts The Most,Rascal Flatts,https://open.spotify.com/track/4bVuIlGQBMWS7vIhcx8Ae4,2006,0.0088,https://api.spotify.com/v1/audio-analysis/4bVuIlGQBMWS7vIhcx8Ae4,0.537,214107,0.674,4bVuIlGQBMWS7vIhcx8Ae4,0.0,5,0.265,-5.134,0,0.0277,136.002,4,https://api.spotify.com/v1/tracks/4bVuIlGQBMWS7vIhcx8Ae4,audio_features,spotify:track:4bVuIlGQBMWS7vIhcx8Ae4,0.33
4227,How to Save a Life,The Fray,https://open.spotify.com/track/5fVZC9GiM4e8vu99W0Xf6J,2006,0.269,https://api.spotify.com/v1/audio-analysis/5fVZC9GiM4e8vu99W0Xf6J,0.64,262533,0.743,5fVZC9GiM4e8vu99W0Xf6J,0.0,10,0.101,-4.08,1,0.0379,122.035,4,https://api.spotify.com/v1/tracks/5fVZC9GiM4e8vu99W0Xf6J,audio_features,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,0.361
4228,Jump Around,House Of Pain,https://open.spotify.com/track/3TZwjdclvWt7iPJUnMpgcs,1992,0.0113,https://api.spotify.com/v1/audio-analysis/3TZwjdclvWt7iPJUnMpgcs,0.854,214947,0.71,3TZwjdclvWt7iPJUnMpgcs,8.72e-05,4,0.166,-6.32,0,0.0793,106.894,4,https://api.spotify.com/v1/tracks/3TZwjdclvWt7iPJUnMpgcs,audio_features,spotify:track:3TZwjdclvWt7iPJUnMpgcs,0.818
4229,Masterpiece,Atlantic Starr,https://open.spotify.com/track/2sm3HfTCt3O6R6qUc5f6xb,1992,0.492,https://api.spotify.com/v1/audio-analysis/2sm3HfTCt3O6R6qUc5f6xb,0.642,295347,0.448,2sm3HfTCt3O6R6qUc5f6xb,1.74e-05,5,0.0646,-10.418,0,0.0259,137.831,4,https://api.spotify.com/v1/tracks/2sm3HfTCt3O6R6qUc5f6xb,audio_features,spotify:track:2sm3HfTCt3O6R6qUc5f6xb,0.299
4230,If You Asked Me To,Céline Dion,https://open.spotify.com/track/6vubJBI43jIr557lvNbzlH,1992,0.128,https://api.spotify.com/v1/audio-analysis/6vubJBI43jIr557lvNbzlH,0.46,234360,0.437,6vubJBI43jIr557lvNbzlH,0.0,7,0.025,-10.587,1,0.0304,172.382,4,https://api.spotify.com/v1/tracks/6vubJBI43jIr557lvNbzlH,audio_features,spotify:track:6vubJBI43jIr557lvNbzlH,0.227
4231,Giving Him Something He Can Feel,En Vogue,https://open.spotify.com/track/4htbAEZWr53J08x3dUv00W,1992,0.306,https://api.spotify.com/v1/audio-analysis/4htbAEZWr53J08x3dUv00W,0.496,235707,0.298,4htbAEZWr53J08x3dUv00W,1.72e-06,9,0.0875,-10.175,0,0.0405,203.824,3,https://api.spotify.com/v1/tracks/4htbAEZWr53J08x3dUv00W,audio_features,spotify:track:4htbAEZWr53J08x3dUv00W,0.705
4232,Live and Learn,Joe Public,https://open.spotify.com/track/4ScNzmyZZId9kGK9iXuqjn,1992,0.0867,https://api.spotify.com/v1/audio-analysis/4ScNzmyZZId9kGK9iXuqjn,0.745,262333,0.891,4ScNzmyZZId9kGK9iXuqjn,0.0,11,0.124,-9.464,0,0.0746,106.641,4,https://api.spotify.com/v1/tracks/4ScNzmyZZId9kGK9iXuqjn,audio_features,spotify:track:4ScNzmyZZId9kGK9iXuqjn,0.654
4233,Come and Talk to Me - Remix,Jodeci,https://open.spotify.com/track/5xE7sFTlv2yrG9mmhDSpdq,1992,0.0262,https://api.spotify.com/v1/audio-analysis/5xE7sFTlv2yrG9mmhDSpdq,0.72,295387,0.657,5xE7sFTlv2yrG9mmhDSpdq,2.33e-06,11,0.209,-6.823,0,0.295,172.168,4,https://api.spotify.com/v1/tracks/5xE7sFTlv2yrG9mmhDSpdq,audio_features,spotify:track:5xE7sFTlv2yrG9mmhDSpdq,0.657
4234,Smells Like Teen Spirit,Nirvana,https://open.spotify.com/track/5ghIJDpPoe3CfHMGu71E6T,1992,2.55e-05,https://api.spotify.com/v1/audio-analysis/5ghIJDpPoe3CfHMGu71E6T,0.502,301920,0.912,5ghIJDpPoe3CfHMGu71E6T,0.000173,1,0.106,-4.556,1,0.0564,116.761,4,https://api.spotify.com/v1/tracks/5ghIJDpPoe3CfHMGu71E6T,audio_features,spotify:track:5ghIJDpPoe3CfHMGu71E6T,0.72
4235,Humpin' Around,Bobby Brown,https://open.spotify.com/track/36tOpYpo1omPwIab8ebEkW,1992,0.00223,https://api.spotify.com/v1/audio-analysis/36tOpYpo1omPwIab8ebEkW,0.71,378493,0.8,36tOpYpo1omPwIab8ebEkW,0.211,1,0.0455,-7.141,1,0.04,110.211,4,https://api.spotify.com/v1/tracks/36tOpYpo1omPwIab8ebEkW,audio_features,spotify:track:36tOpYpo1omPwIab8ebEkW,0.61
4236,Down,Jay Sean,https://open.spotify.com/track/7LP4Es66zdY7CyjepqmvAg,2009,0.0108,https://api.spotify.com/v1/audio-analysis/7LP4Es66zdY7CyjepqmvAg,0.657,212107,0.695,7LP4Es66zdY7CyjepqmvAg,0.0,2,0.0822,-4.493,1,0.0321,65.997,4,https://api.spotify.com/v1/tracks/7LP4Es66zdY7CyjepqmvAg,audio_features,spotify:track:7LP4Es66zdY7CyjepqmvAg,0.683
4237,The Climb,Miley Cyrus,https://open.spotify.com/track/0V8FYVlBFuXXTIvRnMbZyS,2009,0.0834,https://api.spotify.com/v1/audio-analysis/0V8FYVlBFuXXTIvRnMbZyS,0.327,236067,0.588,0V8FYVlBFuXXTIvRnMbZyS,0.0,4,0.104,-6.611,1,0.0336,161.074,4,https://api.spotify.com/v1/tracks/0V8FYVlBFuXXTIvRnMbZyS,audio_features,spotify:track:0V8FYVlBFuXXTIvRnMbZyS,0.329
4238,Best I Ever Had,Drake,https://open.spotify.com/track/1GxHeBvQ9935Dd3cSfsfBa,2009,0.0951,https://api.spotify.com/v1/audio-analysis/1GxHeBvQ9935Dd3cSfsfBa,0.431,258760,0.894,1GxHeBvQ9935Dd3cSfsfBa,0.0,5,0.188,-2.673,0,0.33,162.193,4,https://api.spotify.com/v1/tracks/1GxHeBvQ9935Dd3cSfsfBa,audio_features,spotify:track:1GxHeBvQ9935Dd3cSfsfBa,0.604
4239,My Life Would Suck Without You,Kelly Clarkson,https://open.spotify.com/track/4Dm32oO01YpIubCHaAtKkN,2009,0.0014,https://api.spotify.com/v1/audio-analysis/4Dm32oO01YpIubCHaAtKkN,0.526,211493,0.882,4Dm32oO01YpIubCHaAtKkN,0.0,9,0.144,-4.006,1,0.0509,144.982,4,https://api.spotify.com/v1/tracks/4Dm32oO01YpIubCHaAtKkN,audio_features,spotify:track:4Dm32oO01YpIubCHaAtKkN,0.424
4240,Halo,Beyoncé,https://open.spotify.com/track/4JehYebiI9JE8sR8MisGVb,2009,0.272,https://api.spotify.com/v1/audio-analysis/4JehYebiI9JE8sR8MisGVb,0.508,261640,0.72,4JehYebiI9JE8sR8MisGVb,0.0,11,0.0563,-5.908,0,0.0628,79.983,4,https://api.spotify.com/v1/tracks/4JehYebiI9JE8sR8MisGVb,audio_features,spotify:track:4JehYebiI9JE8sR8MisGVb,0.472
4241,Hot N Cold,Katy Perry,https://open.spotify.com/track/1y4eb6hmAvsqlDOl3fx9kk,2009,7.95e-05,https://api.spotify.com/v1/audio-analysis/1y4eb6hmAvsqlDOl3fx9kk,0.706,220227,0.841,1y4eb6hmAvsqlDOl3fx9kk,0.0,7,0.0688,-3.956,1,0.0418,132.032,4,https://api.spotify.com/v1/tracks/1y4eb6hmAvsqlDOl3fx9kk,audio_features,spotify:track:1y4eb6hmAvsqlDOl3fx9kk,0.861
4242,Second Chance,Shinedown,https://open.spotify.com/track/0CwYG1UnRmOx8Q1EzElCIL,2009,0.00107,https://api.spotify.com/v1/audio-analysis/0CwYG1UnRmOx8Q1EzElCIL,0.46,222067,0.796,0CwYG1UnRmOx8Q1EzElCIL,0.0,0,0.106,-4.501,0,0.0333,100.011,4,https://api.spotify.com/v1/tracks/0CwYG1UnRmOx8Q1EzElCIL,audio_features,spotify:track:0CwYG1UnRmOx8Q1EzElCIL,0.182
4243,Circus,Britney Spears,https://open.spotify.com/track/7jk7gqyEonmVVYahZN5zhW,2009,0.147,https://api.spotify.com/v1/audio-analysis/7jk7gqyEonmVVYahZN5zhW,0.791,192360,0.733,7jk7gqyEonmVVYahZN5zhW,0.000381,6,0.0713,-5.215,0,0.052,114.98,4,https://api.spotify.com/v1/tracks/7jk7gqyEonmVVYahZN5zhW,audio_features,spotify:track:7jk7gqyEonmVVYahZN5zhW,0.761
4244,Day 'N' Nite (nightmare),Kid Cudi,https://open.spotify.com/track/5FEXPoPnzueFJQCPRIrC3c,2009,0.499,https://api.spotify.com/v1/audio-analysis/5FEXPoPnzueFJQCPRIrC3c,0.871,221267,0.44,5FEXPoPnzueFJQCPRIrC3c,4.15e-06,11,0.114,-6.25,0,0.0761,137.996,4,https://api.spotify.com/v1/tracks/5FEXPoPnzueFJQCPRIrC3c,audio_features,spotify:track:5FEXPoPnzueFJQCPRIrC3c,0.799
4245,You And Me,Lifehouse,https://open.spotify.com/track/0815caqt2Lytro5EIzMufT,2005,0.114,https://api.spotify.com/v1/audio-analysis/0815caqt2Lytro5EIzMufT,0.459,195493,0.427,0815caqt2Lytro5EIzMufT,0.0,7,0.168,-7.734,1,0.0267,139.902,3,https://api.spotify.com/v1/tracks/0815caqt2Lytro5EIzMufT,audio_features,spotify:track:0815caqt2Lytro5EIzMufT,0.354
4246,Lose Control,Missy Elliott,https://open.spotify.com/track/0UaMYEvWZi0ZqiDOoHU3YI,2005,0.0311,https://api.spotify.com/v1/audio-analysis/0UaMYEvWZi0ZqiDOoHU3YI,0.904,226864,0.813,0UaMYEvWZi0ZqiDOoHU3YI,0.00697,4,0.0471,-7.105,0,0.121,125.461,4,https://api.spotify.com/v1/tracks/0UaMYEvWZi0ZqiDOoHU3YI,audio_features,spotify:track:0UaMYEvWZi0ZqiDOoHU3YI,0.81
4247,Shake It Off,Mariah Carey,https://open.spotify.com/track/4VKnkoNNM6yTb4cXXX3wqD,2005,0.181,https://api.spotify.com/v1/audio-analysis/4VKnkoNNM6yTb4cXXX3wqD,0.777,232840,0.493,4VKnkoNNM6yTb4cXXX3wqD,0.0,2,0.108,-6.516,1,0.126,134.086,4,https://api.spotify.com/v1/tracks/4VKnkoNNM6yTb4cXXX3wqD,audio_features,spotify:track:4VKnkoNNM6yTb4cXXX3wqD,0.82
4248,Mr. Brightside,The Killers,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN,2005,0.00101,https://api.spotify.com/v1/audio-analysis/7oK9VyNzrYvRFo7nQEYkWN,0.356,222587,0.924,7oK9VyNzrYvRFo7nQEYkWN,0.0,1,0.0953,-3.74,1,0.0808,148.017,4,https://api.spotify.com/v1/tracks/7oK9VyNzrYvRFo7nQEYkWN,audio_features,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,0.232
4249,Just A Lil Bit,50 Cent,https://open.spotify.com/track/4nva9EpKntUTs6CRSGBCn9,2005,0.0322,https://api.spotify.com/v1/audio-analysis/4nva9EpKntUTs6CRSGBCn9,0.489,237707,0.692,4nva9EpKntUTs6CRSGBCn9,0.00608,1,0.315,-6.672,1,0.41,96.946,4,https://api.spotify.com/v1/tracks/4nva9EpKntUTs6CRSGBCn9,audio_features,spotify:track:4nva9EpKntUTs6CRSGBCn9,0.527
4250,Pon de Replay,Rihanna,https://open.spotify.com/track/4TsmezEQVSZNNPv5RJ65Ov,2005,0.000155,https://api.spotify.com/v1/audio-analysis/4TsmezEQVSZNNPv5RJ65Ov,0.779,246960,0.64,4TsmezEQVSZNNPv5RJ65Ov,0.00077,7,0.101,-8.415,1,0.159,99.019,4,https://api.spotify.com/v1/tracks/4TsmezEQVSZNNPv5RJ65Ov,audio_features,spotify:track:4TsmezEQVSZNNPv5RJ65Ov,0.498
